seats,kms_driven,mileage,engine,max_power,torque,price,registration_tratada_antes_2010,registration_tratada_depois 2020,fuel_type_Diesel,fuel_type_Petrol,ownsership_tratado_First Owner,ownsership_tratado_None,ownsership_tratado_Second Owner,ownsership_tratado_Third Owner,transmission_tratado_Manual,transmission_tratado_None
5,39791,17.5,1199.0,1199.0,887.0,6.92,False,False,False,True,True,False,False,False,True,False
7,138000,16.0,2179.0,2179.0,140.0,6.95,False,False,True,False,True,False,False,False,True,False
5,3000,8.13,3982.0,3982.0,57663.0,4.0,False,True,False,True,True,False,False,False,False,False
5,94176,1197.0,8850.0,8850.0,113.0,2.67,False,False,False,True,True,False,False,False,True,False
5,11000,12.5,3604.0,3604.0,420.0,1.47,False,True,False,True,True,False,False,False,False,False
5,30000,16.1,1353.0,1353.0,138.0,13.25,False,False,False,True,True,False,False,False,True,False
5,49594,18.47,1498.0,1498.0,14751.0,13.37,False,True,False,True,True,False,False,False,True,False
5,60000,16.47,1198.0,1198.0,739.0,2.7,False,False,False,True,True,False,False,False,True,False
5,76441,19.4,1198.0,1198.0,868.0,3.26,False,False,False,True,True,False,False,False,True,False
5,75000,11.74,2987.0,2987.0,2548.0,17.75,False,False,True,False,False,False,True,False,False,False
5,53000,21.79,998.0,998.0,6705.0,3.95,False,False,False,True,True,False,False,False,False,False
5,56572,15.29,1591.0,1591.0,1213.0,9.31,False,False,False,True,True,False,False,False,True,False
5,27210,21.01,1197.0,1197.0,8180.0,6.0,False,False,False,True,True,False,False,False,True,False
5,56000,9.7,2996.0,2996.0,32855.0,45.75,False,False,False,True,True,False,False,False,False,False
5,62677,18.6,1197.0,1197.0,8183.0,4.92,False,False,False,True,True,False,False,False,True,False
5,18000,22.35,1197.0,1197.0,8850.0,7.5,False,True,False,True,True,False,False,False,True,False
5,35000,20.37,1995.0,1995.0,18774.0,45.0,False,False,True,False,True,False,False,False,False,False
5,38000,13.38,2993.0,2993.0,26150.0,46.21,False,False,True,False,False,False,True,False,False,False
5,109495,20.37,1461.0,1461.0,10849.0,6.53,False,False,True,False,True,False,False,False,True,False
5,54214,18.9,1462.0,1462.0,1173.0,2.55,False,False,False,True,True,False,False,False,True,False
5,43600,17.11,1968.0,1968.0,17433.0,11.9,False,False,True,False,False,False,True,False,False,False
5,30000,12.6,1950.0,1950.0,194.0,37.5,False,True,True,False,True,False,False,False,False,False
5,45240,25.1,1248.0,1248.0,885.0,7.34,False,False,True,False,True,False,False,False,True,False
5,3600,22.5,999.0,999.0,67.0,3.45,False,False,False,True,True,False,False,False,True,False
5,36000,8.13,2925.0,2925.0,28161.0,2.05,False,True,True,False,True,False,False,False,False,False
5,59090,21.01,1197.0,1197.0,8180.0,6.42,False,True,False,True,True,False,False,False,True,False
5,126000,15.73,1968.0,1968.0,17433.0,6.5,False,False,True,False,True,False,False,False,False,False
5,70717,18.9,1197.0,1197.0,82.0,3.86,False,False,False,True,True,False,False,False,True,False
5,65000,7.81,5461.0,5461.0,3629.0,47.5,False,False,False,True,True,False,False,False,False,False
5,73086,17.4,1497.0,1497.0,1173.0,3.75,False,False,False,True,False,False,True,False,True,False
5,51690,17.33,1199.0,1199.0,11835.0,8.52,False,True,False,True,True,False,False,False,True,False
5,49000,20.68,1995.0,1995.0,188.0,19.45,False,False,True,False,True,False,False,False,False,False
5,25000,15.0,1991.0,1991.0,1944.0,49.75,False,False,False,True,True,False,False,False,False,False
5,23592,20.3,1086.0,1086.0,68.0,4.71,False,False,False,True,True,False,False,False,True,False
5,69000,17.4,1497.0,1497.0,1173.0,4.9,False,False,False,True,False,False,True,False,True,False
5,70000,14.8,1591.0,1591.0,1213.0,7.95,False,False,False,True,True,False,False,False,False,False
5,3500,2999.0,36207.0,36207.0,500.0,1.78,False,True,False,True,True,False,False,False,False,False
5,64155,19.4,1198.0,1198.0,868.0,3.18,False,False,False,True,True,False,False,False,True,False
5,38000,20.0,2143.0,2143.0,1073.0,17.49,False,False,True,False,True,False,False,False,False,False
5,68018,20.14,1197.0,1197.0,8186.0,4.12,False,False,False,True,True,False,False,False,True,False
5,14000,19.39,1462.0,1462.0,10164.0,19.9,False,True,False,True,True,False,False,False,True,False
5,29846,17.5,1199.0,1199.0,887.0,7.6,False,False,False,True,True,False,False,False,True,False
5,26092,23.84,1199.0,1199.0,8383.0,4.5,False,False,False,True,True,False,False,False,True,False
5,50823,1197.0,8180.0,8180.0,113.0,5.5,False,False,False,True,True,False,False,False,True,False
5,5200,10.31,2998.0,2998.0,33525.0,69.75,False,True,False,True,True,False,False,False,False,False
7,36050,17.3,1497.0,1497.0,121.0,8.99,False,False,True,False,True,False,False,False,True,False
5,90932,18.0,1497.0,1497.0,1176.0,7.86,False,False,False,True,True,False,False,False,False,False
5,53000,14.6,1956.0,1956.0,16767.0,20.0,False,True,True,False,True,False,False,False,False,False
5,11848,12.6,1950.0,1950.0,194.0,39.9,False,True,True,False,False,False,True,False,False,False
7,73580,17.3,1497.0,1497.0,1173.0,4.66,False,False,False,True,True,False,False,False,True,False
5,22600,16.0,1368.0,1368.0,160.0,14.9,False,False,False,True,True,False,False,False,False,False
5,36000,18.25,1968.0,1968.0,18774.0,27.5,False,False,True,False,True,False,False,False,False,False
5,44275,1497.0,8877.0,8877.0,200.0,6.2,False,True,True,False,True,False,False,False,True,False
5,52000,18.6,1197.0,1197.0,8186.0,6.25,False,True,False,True,True,False,False,False,True,False
5,30000,1995.0,188.0,188.0,400.0,18.2,False,False,True,False,False,True,False,False,False,True
7,26000,14.08,1956.0,1956.0,16767.0,20.0,False,True,True,False,False,False,True,False,False,False
5,45239,20.73,1373.0,1373.0,911.0,6.33,False,False,False,True,True,False,False,False,True,False
5,51000,13.7,1991.0,1991.0,183.0,21.0,False,False,False,True,False,False,True,False,False,False
5,102973,24.3,1248.0,1248.0,885.0,7.99,False,False,True,False,True,False,False,False,False,False
5,87000,18.53,1968.0,1968.0,18774.0,19.0,False,False,True,False,False,False,True,False,False,False
5,40000,19.1,1197.0,1197.0,858.0,3.7,False,False,False,True,False,False,True,False,True,False
5,63952,18.9,1197.0,1197.0,82.0,3.55,False,False,False,True,False,False,True,False,True,False
7,58000,15.1,2179.0,2179.0,15287.0,12.0,False,False,True,False,False,False,True,False,False,False
5,7000,9.8,2995.0,2995.0,340.0,1.12,False,True,False,True,True,False,False,False,False,False
5,46310,17.0,1198.0,1198.0,1085.0,8.74,False,False,False,True,True,False,False,False,False,False
6,42000,11.67,1451.0,1451.0,141.0,16.0,False,True,False,True,True,False,False,False,False,False
5,94498,17.8,1497.0,1497.0,1173.0,5.81,False,False,False,True,True,False,False,False,True,False
5,9300,11.2,1969.0,1969.0,250.0,66.0,False,True,False,True,True,False,False,False,False,False
5,37000,13.38,2993.0,2993.0,26150.0,71.99,False,False,True,False,True,False,False,False,False,False
5,144234,25.5,1498.0,1498.0,986.0,5.52,False,False,True,False,True,False,False,False,True,False
5,48000,20.85,1197.0,1197.0,8314.0,5.1,False,False,False,True,True,False,False,False,True,False
5,19000,15.8,1997.0,1997.0,24674.0,80.0,False,True,False,True,False,False,True,False,False,False
5,114658,18.6,1197.0,1197.0,8183.0,5.21,False,False,False,True,True,False,False,False,True,False
5,71000,17.11,1968.0,1968.0,17433.0,12.65,False,False,True,False,True,False,False,False,False,False
5,8000,1197.0,8850.0,8850.0,113.0,5.95,False,True,False,True,True,False,False,False,True,False
7,26000,14.08,1956.0,1956.0,16767.0,20.0,False,True,True,False,False,False,True,False,False,False
5,45239,20.73,1373.0,1373.0,911.0,6.33,False,False,False,True,True,False,False,False,True,False
5,51000,13.7,1991.0,1991.0,183.0,21.0,False,False,False,True,False,False,True,False,False,False
5,102973,24.3,1248.0,1248.0,885.0,7.99,False,False,True,False,True,False,False,False,False,False
5,87000,18.53,1968.0,1968.0,18774.0,19.0,False,False,True,False,False,False,True,False,False,False
5,40000,19.1,1197.0,1197.0,858.0,3.7,False,False,False,True,False,False,True,False,True,False
5,63952,18.9,1197.0,1197.0,82.0,3.55,False,False,False,True,False,False,True,False,True,False
7,58000,15.1,2179.0,2179.0,15287.0,12.0,False,False,True,False,False,False,True,False,False,False
5,7000,9.8,2995.0,2995.0,340.0,1.12,False,True,False,True,True,False,False,False,False,False
5,46310,17.0,1198.0,1198.0,1085.0,8.74,False,False,False,True,True,False,False,False,False,False
6,42000,11.67,1451.0,1451.0,141.0,16.0,False,True,False,True,True,False,False,False,False,False
5,94498,17.8,1497.0,1497.0,1173.0,5.81,False,False,False,True,True,False,False,False,True,False
5,9300,11.2,1969.0,1969.0,250.0,66.0,False,True,False,True,True,False,False,False,False,False
5,37000,13.38,2993.0,2993.0,26150.0,71.99,False,False,True,False,True,False,False,False,False,False
5,144234,25.5,1498.0,1498.0,986.0,5.52,False,False,True,False,True,False,False,False,True,False
5,48000,20.85,1197.0,1197.0,8314.0,5.1,False,False,False,True,True,False,False,False,True,False
5,19000,15.8,1997.0,1997.0,24674.0,80.0,False,True,False,True,False,False,True,False,False,False
5,114658,18.6,1197.0,1197.0,8183.0,5.21,False,False,False,True,True,False,False,False,True,False
5,71000,17.11,1968.0,1968.0,17433.0,12.65,False,False,True,False,True,False,False,False,False,False
5,8000,1197.0,8850.0,8850.0,113.0,5.95,False,True,False,True,True,False,False,False,True,False
5,28000,16.55,1995.0,1995.0,1877.0,39.9,False,False,True,False,True,False,False,False,False,False
5,38616,17.5,1199.0,1199.0,887.0,7.41,False,False,False,True,True,False,False,False,True,False
5,30000,15.1,1798.0,1798.0,178.0,21.5,False,False,False,True,True,False,False,False,False,False
5,33093,18.6,1197.0,1197.0,8183.0,6.81,False,False,False,True,True,False,False,False,True,False
5,33000,17.05,1995.0,1995.0,184.0,29.0,False,False,True,False,True,False,False,False,False,False
7,57000,11.36,2755.0,2755.0,1715.0,17.5,False,False,True,False,True,False,False,False,False,False
5,75206,19.87,1461.0,1461.0,838.0,6.49,False,False,True,False,True,False,False,False,True,False
5,40000,16.0,1368.0,1368.0,160.0,15.0,False,False,False,True,False,False,True,False,False,False
5,42000,17.9,2143.0,2143.0,136.0,17.6,False,False,True,False,False,False,True,False,False,False
5,96241,18.9,1197.0,1197.0,82.0,3.77,False,False,False,True,True,False,False,False,True,False
7,34214,26.11,1462.0,1462.0,8663.0,12.75,False,True,False,False,True,False,False,False,True,False
5,55818,20.73,1373.0,1373.0,911.0,6.61,False,False,False,True,True,False,False,False,True,False
5,80000,15.8,1997.0,1997.0,24674.0,68.0,False,True,False,True,True,False,False,False,False,False
5,40000,26.6,998.0,998.0,5816.0,4.0,False,False,False,False,True,False,False,False,True,False
5,70516,998.0,671.0,671.0,90.0,3.11,False,False,False,True,True,False,False,False,True,False
5,48000,20.52,1197.0,1197.0,8180.0,5.75,False,True,False,True,True,False,False,False,False,False
5,94000,20.37,1995.0,1995.0,18774.0,16.9,False,False,True,False,True,False,False,False,False,False
5,80627,15.29,1591.0,1591.0,1213.0,8.16,False,False,False,True,True,False,False,False,True,False
5,49000,14.3,1598.0,1598.0,10352.0,5.25,False,False,False,True,True,False,False,False,False,False
5,32000,1995.0,188.0,188.0,400.0,18.2,False,False,True,False,False,True,False,False,False,True
5,19000,18.8,3456.0,3456.0,25881.0,82.0,False,True,False,True,True,False,False,False,False,False
5,53311,17.5,1199.0,1199.0,887.0,6.75,False,False,False,True,True,False,False,False,True,False
5,70000,18.6,1197.0,1197.0,8186.0,5.85,False,False,False,True,True,False,False,False,True,False
5,108836,18.6,1197.0,1197.0,8183.0,4.49,False,False,False,True,True,False,False,False,True,False
5,40000,15.97,2993.0,2993.0,258.0,42.5,False,False,True,False,True,False,False,False,False,False
5,120000,24.3,1248.0,1248.0,885.0,6.0,False,False,True,False,True,False,False,False,True,False
5,44525,19.12,1373.0,1373.0,911.0,6.93,False,False,False,True,True,False,False,False,False,False
5,31500,1995.0,188.0,188.0,400.0,19.5,False,False,True,False,False,True,False,False,False,True
5,80000,15.97,2993.0,2993.0,258.0,26.5,False,False,True,False,True,False,False,False,False,False
5,64862,17.5,1199.0,1199.0,887.0,6.07,False,False,False,True,True,False,False,False,True,False
5,100000,16.8,1497.0,1497.0,1163.0,2.95,False,False,False,True,False,False,True,False,True,False
5,63839,21.4,1197.0,1197.0,831.0,5.59,False,False,False,True,True,False,False,False,True,False
5,14000,2996.0,38487.0,38487.0,520.0,81.9,False,True,False,True,True,False,False,False,False,False
5,50000,18.9,1197.0,1197.0,82.0,3.75,False,False,False,True,True,False,False,False,True,False
5,113820,20.0,1497.0,1497.0,115.0,7.89,False,False,True,False,True,False,False,False,True,False
5,110000,28.09,1248.0,1248.0,885.0,5.0,False,False,True,False,True,False,False,False,True,False
5,31000,15.8,1591.0,1591.0,1213.0,8.65,False,False,False,True,True,False,False,False,True,False
5,97610,28.4,1248.0,1248.0,7402.0,5.64,False,False,True,False,True,False,False,False,False,False
5,44000,17.5,1498.0,1498.0,996.0,6.25,False,False,False,True,True,False,False,False,False,False
5,34496,12.6,1950.0,1950.0,194.0,39.0,False,True,True,False,True,False,False,False,False,False
7,16000,2925.0,3258640000000.0,3258640000000.0,700.0,1.32,False,True,True,False,True,False,False,False,False,False
5,75163,21.4,1197.0,1197.0,831.0,5.14,False,False,False,True,True,False,False,False,True,False
5,6900,20.65,1462.0,1462.0,10325.0,10.25,False,True,False,True,True,False,False,False,True,False
5,89961,18.0,1198.0,1198.0,867.0,3.74,False,False,False,True,False,False,True,False,True,False
5,4000,19.62,1995.0,1995.0,18740.0,54.0,False,True,True,False,True,False,False,False,False,False
5,54000,14.6,1956.0,1956.0,16767.0,17.5,False,True,True,False,True,False,False,False,False,False
5,58740,21.21,1197.0,1197.0,8180.0,5.99,False,False,False,True,False,False,True,False,False,False
7,100000,11.36,2755.0,2755.0,1715.0,15.5,False,False,True,False,True,False,False,False,False,False
5,18700,15.8,1997.0,1997.0,24674.0,83.0,False,True,False,True,True,False,False,False,False,False
5,83690,17.8,1198.0,1198.0,867.0,4.54,False,False,False,True,True,False,False,False,True,False
5,11000,15.0,1991.0,1991.0,1944.0,50.0,False,False,False,True,True,False,False,False,False,False
5,50900,17.71,1197.0,1197.0,789.0,2.95,False,False,False,True,True,False,False,False,True,False
5,25000,16.1,1950.0,1950.0,19176.0,64.0,False,True,True,False,True,False,False,False,False,False
5,78651,18.9,1197.0,1197.0,82.0,3.79,False,False,False,True,True,False,False,False,True,False
5,50000,21.56,1462.0,1462.0,10325.0,7.5,False,False,False,True,True,False,False,False,True,False
5,9818,19.4,999.0,999.0,11398.0,13.9,False,True,False,True,True,False,False,False,True,False
5,49230,25.1,1248.0,1248.0,885.0,8.7,False,False,True,False,True,False,False,False,True,False
5,65000,17.0,1591.0,1591.0,1213.0,8.85,False,False,False,True,True,False,False,False,False,False
5,69000,20.68,1995.0,1995.0,188.0,19.9,False,False,True,False,True,False,False,False,False,False
7,16000,2925.0,3258640000000.0,3258640000000.0,700.0,1.32,False,True,True,False,True,False,False,False,False,False
5,75163,21.4,1197.0,1197.0,831.0,5.14,False,False,False,True,True,False,False,False,True,False
5,6900,20.65,1462.0,1462.0,10325.0,10.25,False,True,False,True,True,False,False,False,True,False
5,89961,18.0,1198.0,1198.0,867.0,3.74,False,False,False,True,False,False,True,False,True,False
5,4000,19.62,1995.0,1995.0,18740.0,54.0,False,True,True,False,True,False,False,False,False,False
5,54000,14.6,1956.0,1956.0,16767.0,17.5,False,True,True,False,True,False,False,False,False,False
5,58740,21.21,1197.0,1197.0,8180.0,5.99,False,False,False,True,False,False,True,False,False,False
7,100000,11.36,2755.0,2755.0,1715.0,15.5,False,False,True,False,True,False,False,False,False,False
5,18700,15.8,1997.0,1997.0,24674.0,83.0,False,True,False,True,True,False,False,False,False,False
5,83690,17.8,1198.0,1198.0,867.0,4.54,False,False,False,True,True,False,False,False,True,False
5,11000,15.0,1991.0,1991.0,1944.0,50.0,False,False,False,True,True,False,False,False,False,False
5,50900,17.71,1197.0,1197.0,789.0,2.95,False,False,False,True,True,False,False,False,True,False
5,25000,16.1,1950.0,1950.0,19176.0,64.0,False,True,True,False,True,False,False,False,False,False
5,78651,18.9,1197.0,1197.0,82.0,3.79,False,False,False,True,True,False,False,False,True,False
5,50000,21.56,1462.0,1462.0,10325.0,7.5,False,False,False,True,True,False,False,False,True,False
5,9818,19.4,999.0,999.0,11398.0,13.9,False,True,False,True,True,False,False,False,True,False
5,49230,25.1,1248.0,1248.0,885.0,8.7,False,False,True,False,True,False,False,False,True,False
5,65000,17.0,1591.0,1591.0,1213.0,8.85,False,False,False,True,True,False,False,False,False,False
5,69000,20.68,1995.0,1995.0,188.0,19.9,False,False,True,False,True,False,False,False,False,False
5,67000,17.1,1956.0,1956.0,170.0,10.9,False,False,True,False,True,False,False,False,True,False
5,76685,17.0,1497.0,1497.0,12131.0,6.95,False,False,False,True,True,False,False,False,True,False
5,30000,1995.0,188.0,188.0,400.0,19.5,False,False,True,False,False,True,False,False,False,True
5,101954,20.45,1461.0,1461.0,1085.0,6.68,False,True,True,False,True,False,False,False,True,False
7,42000,10.91,3198.0,3198.0,197.0,24.5,False,False,True,False,False,False,True,False,False,False
5,42000,18.7,1199.0,1199.0,887.0,5.45,False,False,False,True,True,False,False,False,True,False
5,68897,18.9,1197.0,1197.0,82.0,5.0,False,False,False,True,True,False,False,False,False,False
5,30000,1995.0,188.0,188.0,400.0,19.5,False,False,True,False,False,True,False,False,False,True
4,26000,13.32,1998.0,1998.0,25479.0,65.0,False,True,False,True,True,False,False,False,False,False
5,105568,23.65,1248.0,1248.0,885.0,4.63,False,False,True,False,False,False,True,False,True,False
7,54000,12.62,2198.0,2198.0,158.0,24.0,False,False,True,False,True,False,False,False,False,False
5,61383,18.15,998.0,998.0,11835.0,9.63,False,False,False,True,True,False,False,False,False,False
5,75000,19.27,2143.0,2143.0,170.0,18.5,False,False,True,False,False,False,True,False,False,False
5,32000,1995.0,188.0,188.0,400.0,19.5,False,False,True,False,False,True,False,False,False,True
5,77130,15.5,1198.0,1198.0,867.0,4.0,False,False,False,True,False,False,True,False,False,False
5,56426,18.0,1969.0,1969.0,190.0,29.9,False,False,True,False,True,False,False,False,False,False
7,75000,14.75,2967.0,2967.0,245.0,39.9,False,False,True,False,False,False,True,False,False,False
5,69018,20.73,1373.0,1373.0,911.0,5.75,False,False,False,True,True,False,False,False,True,False
5,57000,19.67,1582.0,1582.0,1262.0,10.75,False,False,True,False,True,False,False,False,True,False
5,76000,15.8,1591.0,1591.0,1213.0,9.3,False,False,False,True,True,False,False,False,True,False
5,67000,17.1,1956.0,1956.0,170.0,10.9,False,False,True,False,True,False,False,False,True,False
5,76685,17.0,1497.0,1497.0,12131.0,6.95,False,False,False,True,True,False,False,False,True,False
5,30000,1995.0,188.0,188.0,400.0,19.5,False,False,True,False,False,True,False,False,False,True
5,101954,20.45,1461.0,1461.0,1085.0,6.68,False,True,True,False,True,False,False,False,True,False
7,42000,10.91,3198.0,3198.0,197.0,24.5,False,False,True,False,False,False,True,False,False,False
5,42000,18.7,1199.0,1199.0,887.0,5.45,False,False,False,True,True,False,False,False,True,False
5,68897,18.9,1197.0,1197.0,82.0,5.0,False,False,False,True,True,False,False,False,False,False
5,30000,1995.0,188.0,188.0,400.0,19.5,False,False,True,False,False,True,False,False,False,True
4,26000,13.32,1998.0,1998.0,25479.0,65.0,False,True,False,True,True,False,False,False,False,False
5,105568,23.65,1248.0,1248.0,885.0,4.63,False,False,True,False,False,False,True,False,True,False
7,54000,12.62,2198.0,2198.0,158.0,24.0,False,False,True,False,True,False,False,False,False,False
5,61383,18.15,998.0,998.0,11835.0,9.63,False,False,False,True,True,False,False,False,False,False
5,75000,19.27,2143.0,2143.0,170.0,18.5,False,False,True,False,False,False,True,False,False,False
5,32000,1995.0,188.0,188.0,400.0,19.5,False,False,True,False,False,True,False,False,False,True
5,77130,15.5,1198.0,1198.0,867.0,4.0,False,False,False,True,False,False,True,False,False,False
5,56426,18.0,1969.0,1969.0,190.0,29.9,False,False,True,False,True,False,False,False,False,False
7,75000,14.75,2967.0,2967.0,245.0,39.9,False,False,True,False,False,False,True,False,False,False
5,69018,20.73,1373.0,1373.0,911.0,5.75,False,False,False,True,True,False,False,False,True,False
5,57000,19.67,1582.0,1582.0,1262.0,10.75,False,False,True,False,True,False,False,False,True,False
5,76000,15.8,1591.0,1591.0,1213.0,9.3,False,False,False,True,True,False,False,False,True,False
5,29000,1451.0,141.0,141.0,250.0,16.5,False,True,False,True,True,False,False,False,False,False
5,65710,18.15,998.0,998.0,11835.0,8.66,False,False,False,True,False,False,True,False,False,False
5,51763,24.3,1248.0,1248.0,885.0,8.0,False,False,True,False,True,False,False,False,True,False
5,19133,18.55,1462.0,1462.0,10325.0,9.74,False,True,False,True,True,False,False,False,True,False
5,22000,12.95,1999.0,1999.0,15288.0,19.25,False,False,False,True,True,False,False,False,False,False
7,145000,12.55,2982.0,2982.0,1685.0,18.0,False,False,True,False,True,False,False,False,False,False
5,42733,20.73,1373.0,1373.0,911.0,6.82,False,False,False,True,True,False,False,False,True,False
5,30300,17.84,1395.0,1395.0,14751.0,24.8,False,False,False,True,False,False,True,False,False,False
5,14000,1991.0,30173.0,30173.0,400.0,48.5,False,True,False,True,True,False,False,False,False,False
5,59215,19.87,1461.0,1461.0,838.0,7.8,False,False,True,False,False,False,True,False,True,False
5,22000,7.81,2996.0,2996.0,36207.0,93.0,False,False,False,True,True,False,False,False,False,False
5,91724,14.8,1591.0,1591.0,1213.0,10.76,False,False,False,True,True,False,False,False,False,False
7,52000,12.9,2755.0,2755.0,1745.0,25.5,False,False,True,False,False,False,True,False,False,False
5,19900,18.8,3456.0,3456.0,25881.0,82.0,False,True,False,True,True,False,False,False,False,False
5,72503,998.0,671.0,671.0,90.0,3.21,False,False,False,True,True,False,False,False,True,False
5,38000,16.34,1950.0,1950.0,24138.0,69.5,False,True,True,False,True,False,False,False,False,False
5,67633,28.09,1248.0,1248.0,885.0,6.61,False,False,True,False,True,False,False,False,True,False
4,45000,17.09,2993.0,2993.0,2614.0,43.0,False,False,True,False,False,False,True,False,False,False
5,61000,18.0,1198.0,1198.0,867.0,4.6,False,False,False,True,True,False,False,False,True,False
5,29000,1451.0,141.0,141.0,250.0,16.5,False,True,False,True,True,False,False,False,False,False
5,65710,18.15,998.0,998.0,11835.0,8.66,False,False,False,True,False,False,True,False,False,False
5,51763,24.3,1248.0,1248.0,885.0,8.0,False,False,True,False,True,False,False,False,True,False
5,19133,18.55,1462.0,1462.0,10325.0,9.74,False,True,False,True,True,False,False,False,True,False
5,22000,12.95,1999.0,1999.0,15288.0,19.25,False,False,False,True,True,False,False,False,False,False
7,145000,12.55,2982.0,2982.0,1685.0,18.0,False,False,True,False,True,False,False,False,False,False
5,42733,20.73,1373.0,1373.0,911.0,6.82,False,False,False,True,True,False,False,False,True,False
5,30300,17.84,1395.0,1395.0,14751.0,24.8,False,False,False,True,False,False,True,False,False,False
5,14000,1991.0,30173.0,30173.0,400.0,48.5,False,True,False,True,True,False,False,False,False,False
5,59215,19.87,1461.0,1461.0,838.0,7.8,False,False,True,False,False,False,True,False,True,False
5,22000,7.81,2996.0,2996.0,36207.0,93.0,False,False,False,True,True,False,False,False,False,False
5,91724,14.8,1591.0,1591.0,1213.0,10.76,False,False,False,True,True,False,False,False,False,False
7,52000,12.9,2755.0,2755.0,1745.0,25.5,False,False,True,False,False,False,True,False,False,False
5,19900,18.8,3456.0,3456.0,25881.0,82.0,False,True,False,True,True,False,False,False,False,False
5,72503,998.0,671.0,671.0,90.0,3.21,False,False,False,True,True,False,False,False,True,False
5,38000,16.34,1950.0,1950.0,24138.0,69.5,False,True,True,False,True,False,False,False,False,False
5,67633,28.09,1248.0,1248.0,885.0,6.61,False,False,True,False,True,False,False,False,True,False
4,45000,17.09,2993.0,2993.0,2614.0,43.0,False,False,True,False,False,False,True,False,False,False
5,61000,18.0,1198.0,1198.0,867.0,4.6,False,False,False,True,True,False,False,False,True,False
5,30000,19.27,2143.0,2143.0,170.0,27.5,False,False,True,False,True,False,False,False,False,False
5,103030,15.63,1499.0,1499.0,1104.0,6.82,False,False,False,True,True,False,False,False,False,False
6,19123,19.01,1462.0,1462.0,1032.0,10.25,False,False,False,True,True,False,False,False,True,False
7,70767,15.1,2179.0,2179.0,15287.0,11.6,False,False,True,False,True,False,False,False,True,False
5,25000,15.0,1991.0,1991.0,1944.0,49.75,False,False,False,True,True,False,False,False,False,False
5,58525,15.29,1591.0,1591.0,1213.0,8.5,False,False,False,True,True,False,False,False,True,False
5,77353,21.4,1197.0,1197.0,831.0,5.2,False,False,False,True,True,False,False,False,True,False
5,59200,21.4,1197.0,1197.0,831.0,6.25,False,False,False,True,True,False,False,False,True,False
5,25000,1950.0,24138.0,24138.0,500.0,79.9,False,True,True,False,False,False,True,False,False,False
5,99230,25.1,1248.0,1248.0,885.0,6.55,False,False,True,False,True,False,False,False,True,False
5,80000,18.6,1197.0,1197.0,8183.0,5.25,False,False,False,True,True,False,False,False,True,False
5,50840,20.73,1373.0,1373.0,911.0,6.72,False,False,False,True,True,False,False,False,True,False
5,1000,16.9,1496.0,1496.0,20115.0,59.75,False,True,False,True,True,False,False,False,False,False
5,150000,15.6,1497.0,1497.0,1163.0,4.5,False,False,False,True,True,False,False,False,False,False
5,111142,21.4,1197.0,1197.0,831.0,5.01,False,False,False,True,True,False,False,False,True,False
5,133477,11.7,1796.0,1796.0,178.0,8.5,False,False,False,True,True,False,False,False,False,False
7,23000,2755.0,20115.0,20115.0,500.0,43.0,False,True,True,False,True,False,False,False,False,False
5,120802,25.1,1248.0,1248.0,885.0,5.97,False,False,True,False,True,False,False,False,True,False
7,41000,14.08,1956.0,1956.0,16767.0,20.0,False,True,True,False,False,False,True,False,False,False
5,50000,19.16,2494.0,2494.0,1577.0,12.5,False,False,False,True,False,False,True,False,False,False
5,30000,19.27,2143.0,2143.0,170.0,27.5,False,False,True,False,True,False,False,False,False,False
5,103030,15.63,1499.0,1499.0,1104.0,6.82,False,False,False,True,True,False,False,False,False,False
6,19123,19.01,1462.0,1462.0,1032.0,10.25,False,False,False,True,True,False,False,False,True,False
7,70767,15.1,2179.0,2179.0,15287.0,11.6,False,False,True,False,True,False,False,False,True,False
5,25000,15.0,1991.0,1991.0,1944.0,49.75,False,False,False,True,True,False,False,False,False,False
5,58525,15.29,1591.0,1591.0,1213.0,8.5,False,False,False,True,True,False,False,False,True,False
5,77353,21.4,1197.0,1197.0,831.0,5.2,False,False,False,True,True,False,False,False,True,False
5,59200,21.4,1197.0,1197.0,831.0,6.25,False,False,False,True,True,False,False,False,True,False
5,25000,1950.0,24138.0,24138.0,500.0,79.9,False,True,True,False,False,False,True,False,False,False
5,99230,25.1,1248.0,1248.0,885.0,6.55,False,False,True,False,True,False,False,False,True,False
5,80000,18.6,1197.0,1197.0,8183.0,5.25,False,False,False,True,True,False,False,False,True,False
5,50840,20.73,1373.0,1373.0,911.0,6.72,False,False,False,True,True,False,False,False,True,False
5,1000,16.9,1496.0,1496.0,20115.0,59.75,False,True,False,True,True,False,False,False,False,False
5,150000,15.6,1497.0,1497.0,1163.0,4.5,False,False,False,True,True,False,False,False,False,False
5,111142,21.4,1197.0,1197.0,831.0,5.01,False,False,False,True,True,False,False,False,True,False
5,133477,11.7,1796.0,1796.0,178.0,8.5,False,False,False,True,True,False,False,False,False,False
7,23000,2755.0,20115.0,20115.0,500.0,43.0,False,True,True,False,True,False,False,False,False,False
5,120802,25.1,1248.0,1248.0,885.0,5.97,False,False,True,False,True,False,False,False,True,False
7,41000,14.08,1956.0,1956.0,16767.0,20.0,False,True,True,False,False,False,True,False,False,False
5,50000,19.16,2494.0,2494.0,1577.0,12.5,False,False,False,True,False,False,True,False,False,False
